round;sample;ID_plate;centroid_1;centroid_2;growth_rate;peaks;circularity;eccentricity;RGB_mean_1;RGBt_mean_2;RGBt_mean_3;RGBt_std_1;RGBt_std_2;RGBt_std_3;Lab_mean_1;Lab_mean_2;Lab_mean_3;Lab_std_1;Lab_std_2;Lab_std_3;Labt_mean_1;Labt_mean_2;Labt_mean_3;Labt_std_1;Labt_std_2;Labt_std_3;activity_total
1;30µl-nr1;11-7;631;1132;0,00805406;17;0,99168;0,24958;198,4416;140;117,9167;17,5621;9,43079;7,64452;63,2526;20,145;19,5363;4,28226;3,13922;3,6633;64,0825;21,7131;21,6498;4,28677;3,80508;3,82865;1
1;30µl-nr1;11-8;670;1360;0,094019643;20;0,59421;0,44399;226,8959;212,2621;195,5172;38,4382;44,5282;47,9567;80,2223;9,0928;15,3191;18,6024;7,00972;7,86247;86,6118;7,41236;12,0204;15,7601;5,4064;9,66704;0
1;30µl-nr1;11-9;704;514;1,008947597;19;0,97934;0,25226;195,4167;152,5094;141,7547;37,3495;21,7953;19,8628;63,6979;18,8645;13,4513;9,63381;5,59527;3,52049;68,607;21,7949;14,9183;9,77816;5,45764;3,42123;0
1;30µl-nr1;11-10;664;1264;0,983140399;12;1,0693;0,27932;168,8571;132,875;119,6667;12,5524;10,4312;9,65792;57,7837;13,0759;12,3411;3,14209;2,28659;1,93559;58,9798;13,6397;13,1336;4,16386;2,18381;2,03542;0
1;30µl-nr1;11-11;994;1440;1,739418677;10;1,0658;0,51369;238,1833;162,8333;132,7222;40,1807;29,26;23,9283;74,8979;22,3614;25,0157;7,83844;4,82575;4,3874;73,2303;23,7743;26,6027;11,8095;6,22829;7,34296;0
1;30µl-nr1;11-12;1167;745;0,200851078;8;1,0065;0,53387;225,6389;193,5;174,625;18,8368;34,3524;43,5579;75,8393;15,7841;16,363;14,5951;7,6038;7,00331;82,5163;16,8353;17,2587;10,4236;9,10053;9,96971;0
1;30µl-nr1;11-13;1181;614;0,030910309;10;0,82742;0,69875;228,6171;204;178,913;35,4328;45,1281;42,7401;78,5593;12,3546;17,6408;14,6953;7,60814;6,74172;84,2216;9,07424;17,33;15,2995;7,88905;7,22307;0
1;30µl-nr1;11-14;1314;752;0,35813721;13;1,0024;0,21933;163,9709;125,0811;112,7297;18,9214;10,0066;6,87042;54,6158;15,3577;12,7757;4,19948;3,41818;2,88792;56,9218;17,2593;14,2234;4,7143;3,38409;3,26656;0
1;30µl-nr1;11-15;1353;1244;0,616173135;20;1,0135;0,19941;216,1355;164,2935;147,75;28,5287;19,7454;18,4389;69,14;21,0572;17,4354;8,88886;4,71385;3,85923;73,4196;22,8584;18,5629;8,07484;4,32157;3,54096;0
1;30µl-nr1;11-17;1528;742;0,020446285;7;0,78439;0,63672;243,4131;176,8235;165,5294;62,67;64,9137;63,6521;81,8643;15,9054;17,2388;11,2668;8,90781;7,6694;74,1968;11,3042;10,7762;23,8557;7,65078;7,33011;0
1;30µl-nr1;11-18;1592;1006;0,881189659;19;0,93372;0,3525;152,9629;80,94737;41,00877;11,9229;9,48948;14,1086;44,3342;23,2344;33,489;2,80281;5,83712;6,08361;42,3829;26,068;35,6397;2,70365;6,88999;7,18353;0
1;30µl-nr1;11-19;1579;707;1,154612789;9;1,1084;0,20902;168,2709;127,7;114,1;11,5096;8,32308;5,82101;58,0813;11,7857;13,5091;3,24394;2,36169;2,12465;56,3821;11,3494;12,4935;3,39713;1,91404;2,36042;0
1;30µl-nr2;12-1;450;816;0;10;1,0575;0,095334;218,059;185,25;167,375;37,3677;30,9618;25,8269;75,3619;12,3323;14,0428;8,76186;3,37881;3,18811;78,3755;12,9372;14,8746;12,0348;2,05424;3,76645;0
1;30µl-nr2;12-3;567;1617;0;12;1,0062;0,33218;197,0436;139,5429;122,0857;25,9524;14,9142;10,3565;64,0023;18,4555;17,2255;6,58888;4,07896;3,98699;63,2058;19,5998;18,0079;6,77813;3,92031;4,23145;1
1;30µl-nr2;12-4;721;1723;0,015821029;23;1,0206;0,31828;141,3251;58,77907;53,39535;83,9792;62,5357;54,2129;46,9953;10,7983;10,0096;32,3036;7,67237;9,05686;25,29;8,71323;6,43419;28,3122;7,71827;9,00785;1
1;30µl-nr2;12-5;869;442;0,319180343;19;0,97661;0,22122;222,3856;165,1837;146,8163;27,3354;26,0029;25,0498;72,6848;18,6186;17,1098;12,0441;5,91743;4,16477;73,3872;21,5501;19,0822;9,35014;5,28157;3,42898;1
1;30µl-nr2;12-6;944;1048;0,348521241;20;0,6168;0,50194;241,6885;223,9595;217,7703;19,7747;32,5296;35,3163;87,7762;8,35474;7,52885;13,68;6,31941;5,401;90,8539;7,50008;6,24145;10,5324;5,81679;5,18096;1
1;30µl-nr2;12-7;1032;368;0,641249765;13;0,99614;0,30645;236,7726;223,3878;217,1633;14,5379;30,0054;39,3189;84,5411;10,3252;9,38781;14,9252;7,1316;8,26586;90,9852;8,69358;6,79294;9,19993;6,82213;8,49806;1
1;30µl-nr2;12-8;1107;622;0,542026248;6;0,30318;0,49355;132,0057;102,6381;88,69524;16,9464;11,1486;7,28027;45,1678;11,1284;12,1402;2,43112;1,66216;1,83715;46,5259;11,877;13,2502;4,96431;2,26851;3,11861;0
1;30µl-nr2;12-9;1071;325;0,588592375;12;0,87712;0,24116;209,8159;171,4634;154,3415;31,9739;33,4568;35,3536;69,216;16,9589;17,5931;11,1465;4,4337;4,21403;74,2907;16,695;16,304;11,9421;5,21241;3,53211;0
1;30µl-nr2;12-10;1176;419;0,14826814;11;0,74685;0,58988;157,9829;119,6863;103,9216;16,7622;10,4508;7,98209;52,8663;13,9577;14,58;4,47894;2,80216;2,83967;53,9921;14,1496;15,0465;4,65496;2,79846;2,78643;0
1;30µl-nr2;12-11;1211;891;0,322596555;25;1,0099;0,11605;210,2958;154,3165;142,7468;24,0293;16,3508;16,1717;66,9393;22,1145;15,1588;8,61511;3,78633;2,663;69,7768;23,3162;16,0501;6,82746;3,46457;2,46477;1
1;30µl-nr2;12-12;1206;533;0,115849427;13;1,0309;0,2328;145,5601;108,8837;97,06977;7,16434;4,73693;3,14261;48,9595;13,3777;12,5508;2,22262;1,74278;1,62387;49,5426;13,7103;12,63;2,04479;1,57358;1,53426;0
1;30µl-nr2;12-13;1257;454;0,712015692;11;1,0522;0,285;174,1737;128,6538;109,1154;19,7244;9,88713;5,74336;56,8186;16,8299;16,8044;4,87627;3,67507;3,86007;58,5921;17,9124;18,7124;4,78749;3,47742;4,04901;0
1;30µl-nr2;12-14;1271;798;0,01493213;16;1,0334;0,15381;249,7616;234,4565;233,9348;16,5522;19,6917;19,3946;92,1107;7,46373;3,65192;8,43588;4,78808;3,51018;94,129;5,79357;2,37664;6,87852;1,66064;1,30862;0
1;30µl-nr2;12-15;1356;473;0,914168147;14;0,78323;0,3832;148,1304;115,5104;104,4688;13,845;7,85124;5,81098;50,6492;12,4997;11,1244;4,0273;2,89925;2,41889;52,1421;13,6084;12,0271;3,63861;2,69704;2,17712;1
1;30µl-nr2;12-16;1337;757;0,031646544;15;1,0469;0,23267;246,0492;203,1591;189,3409;26,8647;38,1807;46,3801;86,6631;11,5573;10,9694;10,4941;7,60614;7,91383;85,1589;13,998;13,2294;12,1775;9,78052;10,7693;0
1;30µl-nr2;12-17;1453;584;0,525263352;14;1,0061;0,25439;180,6905;120,4222;99,08889;18,9888;8,88944;6,40959;56,0998;21,4532;21,1327;4,42003;4,21317;3,94107;56,6397;22,1387;21,8314;4,45395;4,24379;3,48382;0
1;30µl-nr2;12-18;1614;1071;0,405919656;9;0,71389;0,57576;153,31;127,7183;114,9014;16,503;9,63948;7,71113;53,391;11,092;11,0733;4,47225;2,69392;2,20403;56,7418;12,7492;12,5993;4,32213;3,09532;2,3574;0
1;30µl-nr3;13-1;351;1322;1,093558509;22;0,97999;0,21969;187,9986;127,8369;114,6738;52,0129;55,1766;56,8056;65,1527;12,0535;12,0293;22,4395;5,42035;5,04977;56,0108;12,2726;12,8343;20,3188;4,36027;4,10378;1
1;30µl-nr3;13-2;365;815;0,047239815;19;0,9879;0,23621;214,8586;115,5437;108,5049;26,4229;15,7703;15,2482;59,7889;38,0767;21,6424;6,8634;8,92189;5,64823;61,2967;41,7278;23,7338;6,28607;8,29586;5,06807;0
1;30µl-nr3;13-3;494;1445;0,116870875;8;0,92249;0,64277;226,4106;168,9259;146,3704;29,6135;31,7973;30,1881;70,6954;23,4457;23,218;8,48507;6,23225;4,39455;74,9809;22,0317;21,7062;10,8073;8,58859;4,59566;1
1;30µl-nr3;13-4;559;503;0,460562911;18;0,992;0,27039;248,1728;213,3368;203,2947;13,2298;23,1818;25,9852;87,7271;11,2204;9,95502;9,6589;6,71555;6,6516;88,4029;12,305;10,2149;7,04923;6,69615;5,55883;1
1;30µl-nr3;13-5;658;1574;0,656884647;9;0,90896;0,23707;162,9917;135,2727;115,6667;25,1836;15,623;8,17262;56,2909;11,4459;13,3817;6,94971;2,97581;5,29716;59,8159;13,1118;16,5845;6,81324;2,9161;5,47342;0
1;30µl-nr3;13-6;705;748;0,745076771;17;1,004;0,15697;243,1384;215,7333;212,1222;24,9843;38,0032;42,8614;85,4292;13,1601;8,45998;13,5419;8,94043;8,37834;88,6435;10,7071;6,17441;12,4425;7,7934;6,55561;0
1;30µl-nr3;13-7;710;1641;0,667107184;18;1,0201;0,40445;223,8736;176,0204;155,2449;30,5769;19,4331;12,9108;74,6999;16,461;15,8248;7,85168;4,12042;5,2964;76,4213;17,8484;18,5824;8,16442;3,56844;5,82169;0
1;30µl-nr3;13-8;822;1752;0,674239737;11;1,0343;0,11858;243,2799;216,3;94,56667;24,3374;27,7205;12,467;85,0787;-0,246186;54,6849;10,6473;8,68996;17,0156;86,9404;-2,49226;61,6903;9,21844;7,00398;15,2385;1
1;30µl-nr3;13-9;891;1531;0,456058135;23;0,94664;0,19601;251,0885;211,4054;194,0541;25,9575;40,1407;44,4249;90,1976;8,38113;11,0628;8,556;6,12051;6,12395;87,1849;10,3917;13,6891;13,1459;7,76171;7,45275;0
1;30µl-nr3;13-10;883;1315;0,651713789;15;0,80626;0,1728;242,6178;209,9381;192,4227;19,454;31,2233;35,6861;87,1102;8,92732;10,3364;13,7645;6,99093;6,80878;86,9795;11,3112;14,0008;9,85211;7,17464;8,17362;1
1;30µl-nr3;13-11;921;299;0,166986331;13;1,0349;0,29485;240,8216;197,2162;179,0811;18,5317;15,0317;13,957;82,2541;14,2666;13,9246;8,56833;5,04668;4,99583;83,7292;16,2172;16,2609;5,47867;3,67845;4,56647;0
1;30µl-nr3;13-12;1001;1732;0,330254021;17;0,98286;0,20701;248,722;217,7297;204,4865;14,7456;23,3246;24,8961;89,1136;8,75209;10,9699;9,4954;5,88275;5,53927;89,4556;10,1049;11,0867;7,30405;6,27584;4,52692;0
1;30µl-nr3;13-13;1178;1437;0,285046914;10;0,97032;0,29588;238,9668;162,0345;141,5862;16,7458;25,6271;28,505;77,9199;19,8913;17,7474;9,04573;7,68058;6,00065;72,919;23,7711;21,3575;8,08378;6,22108;5,7546;0
1;30µl-nr3;13-15;1247;1559;0,630618309;6;0,55068;0,5397;159,0143;141,72;128,56;50,2493;33,7312;27,5758;54,1851;12,9454;11,2081;11,3478;4,30459;4,09982;62,8633;16,3227;14,0034;14,2761;5,21252;5,43657;0
1;30µl-nr3;13-16;1335;1163;1,124797024;17;0,81137;0,33233;135,4015;68,54762;33,25397;5,30471;7,76825;9,57826;37,9966;23,6818;31,66;2,49097;4,5136;4,29031;36,9977;25,7576;33,4202;2,24051;3,89942;3,52545;0
1;30µl-nr3;13-17;1308;445;0,68614905;17;1,0321;0,30948;198,584;165,75;148,25;28,431;17,5844;11,4993;68,7019;12,4762;12,8562;6,84658;3,31378;4,90775;71,5399;13,8436;15,2559;7,47099;3,54862;4,91562;0
1;30µl-nr4;14-1;302;1230;0,034524743;14;0,82121;0,36628;194,2901;78,34211;39,22368;31,3544;17,8763;26,9402;51,0254;39,7737;41,938;4,41829;20,1568;17,1009;51,7502;48,5741;48,1728;2,42232;18,2752;16,0285;0
1;30µl-nr4;14-2;649;1547;0,145550542;17;0,88859;0,30062;239,7365;189,1129;178,5484;25,6432;44,5035;50,6336;82,2545;15,1707;11,8956;13,7765;9,28178;8,96726;80,794;17,0617;12,8902;13,9392;10,319;8,95421;0
1;30µl-nr4;14-3;697;1031;0,083164879;28;0,98055;0,054352;230,3626;210,3506;202,0779;27,868;44,8316;50,4238;80,2339;13,7012;10,3346;17,079;8,91285;8,64106;86,6117;10,2709;8,67444;14,5583;8,3631;7,87797;1
1;30µl-nr4;14-4;641;387;0,102425701;13;1,0289;0,37741;234,867;193;171,9091;32,6652;32,7036;32,0014;79,0779;14,8757;17,7941;9,46116;5,1554;4,36607;81,4093;13,3712;16,9009;11,5073;6,71075;5,2169;0
1;30µl-nr4;14-5;846;654;0,037979013;10;1,1049;0,26514;149,9961;123,3889;89,27778;13,8092;9,5741;2,27015;52,2657;7,92821;20,9374;2,98908;1,56382;4,89017;54,0635;7,92098;23,3501;3,94507;1,90403;5,80993;0
1;30µl-nr4;14-6;887;567;0,007771455;16;0,99321;0,25012;214,5845;179,6977;162,0349;30,6603;44,4768;47,0915;71,0988;17,3927;16,6779;14,6782;7,81054;6,96919;77,1044;16,0146;16,4105;14,5501;8,70414;6,60244;0
1;30µl-nr4;14-7;983;1782;0,018205298;13;0,99513;0,21238;244,3805;216,0789;187,0263;22,9565;23,6202;18,4163;86,5513;8,50459;15,6679;10,2294;4,14422;4,84189;88,3341;7,24238;18,5517;8,40303;3,57778;4,16306;0
1;30µl-nr4;14-8;1184;1501;0,006957674;24;0,99219;0,26402;226,2744;156,1443;137,5155;7,27136;9,22405;11,8146;71,6578;22,6965;18,8819;4,11924;2,96367;2,8946;70,716;23,7056;20,2683;2,97466;2,69275;2,89109;1
1;30µl-nr4;14-10;1420;1608;1,082551854;12;1,0579;0,1724;234,7948;157,9677;119,9355;21,3531;13,654;7,80997;72,2816;23,4892;31,6827;5,63149;4,15999;5,34517;71,8558;24,5835;31,4937;5,61777;3,63912;5,19408;0
1;30µl-nr5;15-1;416;779;0,008979215;12;0,2789;0,66132;164,4378;138,8716;123,9324;48,8017;33,2474;25,2322;56,7505;11,9139;11,6616;10,9879;5,28917;6,3761;61,0471;13,4633;13,8754;13,7918;5,22932;6,45459;0
1;30µl-nr5;15-2;362;647;0,095083617;10;0,94719;0,64009;243,0112;187,8387;179,4516;59,2289;57,2137;53,3859;87,067;9,10295;10,4037;11,8858;5,66271;8,61724;77,7286;8,67041;7,82111;21,1703;5,37932;7,90247;1
1;30µl-nr5;15-3;458;1396;0,030554893;13;0,88404;0,26095;223,0546;180,0698;151,907;30,0352;43,7541;50,8873;70,5941;21,1829;26,6614;14,8161;9,16715;9,42249;77,9439;17,9705;23,1951;14,081;10,3572;10,101;0
1;30µl-nr5;15-4;483;1236;0;16;1,0195;0,21425;179,5851;134,78;116,72;30,1638;17,5386;13,5074;58,0667;18,0031;16,6407;7,55584;4,43589;3,75973;61,4737;19,9849;18,6194;7,98776;4,49129;4,03118;0
1;30µl-nr5;15-6;594;1391;0,073904076;9;0,60944;0,53975;141,8264;106,0388;93,30097;6,84148;3,97522;2,80698;47,7952;12,9252;12,6265;2,68613;2,46198;1,9335;48,5248;14,098;13,4133;1,71389;2,18688;1,49638;1
1;30µl-nr5;15-7;651;1617;0;12;1,0467;0,20261;213,1776;178,0741;160,2963;30,3035;18,4952;14,7017;72,6308;14,1592;13,6917;9,53566;4,40524;4,66621;76,6751;16,0195;16,1751;7,85001;4,39607;4,61492;0
1;30µl-nr5;15-8;798;583;0,204851402;11;0,41055;0,70499;126,6026;79,20548;47,87671;5,74582;2,77868;5,99292;38,8735;15,6792;26,5122;0,809559;2,45456;3,43539;38,3219;16,2343;26,3759;0,85071;3,00585;4,08747;0
1;30µl-nr5;15-9;806;1671;0;14;0,99195;0,22988;173,981;140,7556;124,3333;27,4135;15,5712;10,7302;59,1319;13,2055;14,1805;7,59254;4,28583;4,90329;62,4611;15,245;15,5476;7,05675;4,12106;4,38495;0
1;30µl-nr5;15-10;920;1457;0;23;1,0063;0,18065;174,1984;119,73;102,08;25,8822;17,8376;14,894;56,6819;16,6998;18,3622;5,90506;2,67228;3,26781;54,5815;16,3603;17,0575;7,58445;3,53404;5,64586;0
1;30µl-nr5;15-11;1057;655;0,029801041;16;0,222;0,18274;243,3698;229,5739;226,287;28,4968;31,9259;34,1017;89,1562;7,70229;5,88317;12,3902;5,32356;5,52696;92,4152;6,15365;4,06286;11,6539;3,09538;4,81849;0
1;30µl-nr5;15-13;1097;276;0,460562911;21;0,93904;0,25188;185,1902;155,4881;140,5714;28,0766;11,7571;6,15911;65,0497;11,6266;10,1217;6,83576;5,27216;7,29934;68,0608;15,1506;14,4363;5,74849;5,68251;7,39102;0
1;30µl-nr5;15-12;1160;1680;0,511249492;17;0,36025;0,56035;151,3386;125,2753;110,4551;16,9988;10,2256;7,1994;52,7142;10,8112;11,7086;4,74901;3,49461;3,44426;55,7417;12,5033;13,7183;4,57501;2,8283;2,87268;1
1;30µl-nr5;15-14;1271;488;0,066979867;11;0,22993;0,58001;135,1091;97,07035;80,18593;18,9482;14,0049;17,4541;46,0984;11,6271;12,8244;3,43733;3,95344;5,9754;44,4029;12,3323;15,4175;5,96625;3,48089;5,73672;0
1;30µl-nr5;15-15;1249;1463;0,00891895;18;0,97411;0,33436;186,5713;126,8684;103,2895;17,6326;10,1197;6,43701;58,0791;21,2836;22,3695;4,39486;2,8077;2,83915;59,0509;21,7765;22,8152;4,6448;3,01612;3,19604;0
1;30µl-nr5;15-17;1457;1231;0,083164879;23;0,96189;0,27598;238,3149;219,708;217,5401;25,3241;38,8748;46,1452;85,4211;10,6549;7,33428;14,958;6,75429;8,18963;89,4758;8,60231;4,55692;12,914;5,427;6,75497;1
1;30µl-nr5;15-18;1606;708;0;11;1,0341;0,2145;237,5983;200,7667;180,6333;34,0866;30,8351;26,5972;81,9887;12,1549;15,5081;10,5855;3,78752;2,77512;83,7378;11,6663;15,5121;11,5773;3,25264;3,0183;0
1;40µl-nr1;16-1;267;988;0,070942176;10;0,59981;0,31732;135,2668;110,3611;108,3056;8,11358;4,58812;4,99193;48,2277;10,4199;5,26367;2,2931;2,6292;2,04162;49,3232;11,1818;5,55026;1,92523;2,59092;2,2257;1
1;40µl-nr1;16-2;259;1076;0,064203878;13;0,41714;0,39172;128,2755;30,75714;33,45714;17,0222;27,5004;28,8784;30,8925;37,5801;22,0141;6,94259;11,6445;11,3915;28,9009;38,5604;24,1066;7,02839;11,7631;10,662;1
1;40µl-nr1;16-5;462;1374;0,259711833;7;0,29625;0,3041;127,5355;102,2571;88,74286;7,80476;4,15527;1,57596;44,9921;8,81531;11,0301;1,58267;1,77041;1,99682;45,7347;9,31593;11,988;1,88148;2,02024;2,39859;0
1;40µl-nr1;16-6;526;592;0,371837733;16;0,57499;0,35181;229,6129;173,3585;152,3019;42,7439;46,6917;48,1569;75,9001;16,7935;20,7499;12,8192;7,10373;8,12106;74,8622;16,7701;18,5729;16,7407;6,70437;8,31824;0
1;40µl-nr1;16-9;612;862;0,117561932;12;1,0597;0,30638;224,4067;193,4375;188,4688;38,8092;50,5715;55,4937;76,5631;15,5839;11,0202;14,3344;6,39041;5,35504;81,0351;13,0321;7,97059;17,3155;7,63133;6,52529;0
1;40µl-nr1;16-10;719;1527;0,186646103;15;1,0453;0,30433;180,7934;134,3421;120,3421;22,3299;17,9929;17,6394;59,0735;17,5055;15,4652;4,44229;2,69098;2,75388;60,714;18,0871;15,4465;7,16567;2,47128;2,8565;0
1;40µl-nr1;16-11;757;842;0,156354875;12;1,0137;0,34852;218,8058;188,44;179,76;33,5916;46,2681;49,5994;74,3779;15,6724;12,1543;14,5295;6,65865;5,50923;79,3626;13,1429;10,0608;15,5749;6,80721;5,34293;0
1;40µl-nr1;16-12;808;425;0,010804333;16;1,0158;0,44754;162,2007;123,5873;106,5556;11,6844;6,22076;5,30301;54,5149;13,8279;14,62;3,78047;2,60259;3,15255;55,6617;14,4965;15,9006;2,77107;2,8703;3,13086;0
1;40µl-nr1;16-13;821;1528;0,481658391;11;0,45125;0,41479;131,8066;105,6769;93,83077;7,16421;4,85447;2,03538;46,4688;9,30562;10,3691;2,23826;1,65709;2,11316;47,1946;9,70587;11,0544;2,01907;1,78089;2,21678;0
1;40µl-nr1;16-14;825;1603;0,16402663;9;0,79433;0,50089;134,8967;106,9091;92,15152;4,72862;3,16587;1,76991;47,2826;9,18898;12,6654;1,74738;1,46425;1,80746;47,6122;9,2136;12,6553;1,2569;1,80125;1,34462;0
1;40µl-nr1;16-15;827;1300;0,473720803;13;1,0514;0,17464;205,5439;111,3462;61,61538;22,6463;4,03923;5,46316;56,5256;34,188;42,8067;3,67922;7,5332;7,31044;58,3516;36,8844;45,1654;3,61371;7,86104;7,40148;0
1;40µl-nr1;16-16;923;1071;0,46657609;13;0,98018;0,48731;221,5603;204;198,6429;31,2401;45,7964;50,2678;76,4721;14,274;10,4722;17,0338;6,88902;5,66269;84,5721;11,5704;7,5334;15,2281;7,12897;6,33666;0
1;40µl-nr1;16-18;954;1015;0,626317635;10;1,0618;0,35887;201,1139;167,2903;159,7097;32,9189;21,3404;17,9521;67,9296;16,5163;8,96077;9,57346;3,64694;3,13914;73,1777;18,4758;11,4844;8,9429;4,38426;4,38804;0
1;40µl-nr1;16-17;999;277;0,976273276;10;0,45596;0,46721;150,3168;131,3158;126,7544;18,1166;9,38113;6,47604;55,4824;8,12739;4,66483;5,1036;3,03171;3,43457;57,2727;9,81096;6,4197;4,34552;3,49322;3,17242;1
1;40µl-nr1;16-19;1015;1634;0;13;0,7535;0,41208;162,1582;122,68;101,0267;18,2808;9,15063;7,22416;53,9349;14,3992;15,9344;5,3951;3,11437;5,60203;55,6194;15,5046;19,0288;4,3687;3,18169;6,12769;0
1;40µl-nr1;16-20;1086;568;0,143967466;17;0,99347;0,20873;181,8294;139,7051;130,5513;18,4584;11,4972;10,0952;60,2115;17,1756;11,8087;5,82541;3,03086;2,20922;62,8065;18,2889;12,5924;5,06119;2,72148;2,16046;0
1;40µl-nr1;16-21;1137;312;0,211597164;19;1,0128;0,33505;224,2766;162,6418;143,8806;18,945;10,8526;10,2507;73,568;18,2395;17,8728;7,72832;4,9688;4,6415;72,0916;20,0078;18,6127;4,62178;3,61671;4,17052;1
1;40µl-nr1;16-22;1204;1587;0;15;1,0344;0,25239;232,4624;204,7174;197,7609;28,6411;41,1678;46,302;79,0289;15,761;12,4472;13,7284;7,55351;6,03723;85,1688;12,504;8,78352;13,5543;8,11249;7,17591;0
1;40µl-nr1;16-23;1359;1526;0,01703816;22;0,96377;0,27042;205,3609;145,075;142,325;62,5918;62,1523;61,1306;71,5409;13,1425;8,32414;21,3411;7,01091;7,39302;62,22;11,7515;6,11247;23,3194;5,56521;5,1647;0
1;40µl-nr1;16-8;582;1128;0,304208036;11;0,56817;0,38271;18,76887;11,6;11,8;4,69459;2,59513;2,3819;3,98677;2,35258;0,745229;0,81137;1,26608;0,706122;3,68546;1,94413;0,606579;1,08267;1,47538;0,908702;0
1;40µl-nr2;17-2;545;859;0,096818479;4;0,42825;0,45307;129,5867;99,19231;87,13462;10,7938;6,09094;3,95578;43,8934;11,9711;11,4631;2,2957;1,8348;1,68539;45,2;12,1415;12,2687;2,86525;2,17438;2,1212;0
